idID	Text	Label
81024	@USER @USER @USER @USER @USER He is Crying In his Pic or Tum Hs rhi ho 😡😡	NOT
85054	@USER @USER 👏👏👍👍👍 Exactly!	NOT
88334	@USER @USER As Fat as he is President Trump will be the last President Moore Ever See's	NOT
42328	@USER You should reach out to Paul.berger@USER He is teaching &amp; researching these classes. &amp; he is fierce &amp; great! V. Ethical.	NOT
69743	@USER @USER The President despite all of Woodward book of lies and you and Barrack has done so far a tremendous job we are respected again our economy is not longer the animic less than 2% and our enemies fear us again John you and Barrack r History	NOT
35216	@USER Perhaps the Myers House. Wynn runs Smithsgrove and he’s the leader of the Thorn cult. I used to think he was my friend until he revealed his true intentions. He is a madman!	OFF
85014	@USER Why cant ISIS blow up these two assholes??	OFF
49059	@USER Same tbh Could they just stop spreading rumors and false news? We are hurt enough we dont need all this shit	OFF
93056	@USER @USER He is delirious!	OFF
82398	@USER @USER Of course he is. He will be remembered for being the biggest hypocrite in history. They change the rules constantly. #GOPHypocrites	OFF
22520	@USER If you are prepared to go through the necessary training and background checks then you should be able to carry a concealed firearm.	NOT
56010	@USER Got to be about the dumbest thing ever.	OFF
22280	@USER @USER Yes as the Democrats and liberals continue to sabotage the November elections it would be the intelligent thing to do so say 20+Million Veterans URL	NOT
39602	@USER And zero accomplishments	NOT
73548	@USER @USER @USER @USER Wrong...We are sending another giant F....you to Liberals...😉	OFF
38111	@USER @USER Yeah Im thinking he might too.  He is working on Sam and he has Kaycee convinced he wont target her due to LGBQT.  I need a mega phone!!	NOT
13964	@USER By making conservatives so sick we can't make it to the polling place!	OFF
78748	@USER Dufus of the year would be more like it...!!!	NOT
65754	@USER What kind of classes are you taking? You have ass homework? Is this an anatomy class?	OFF
93447	@USER @USER Kyle long is fine. I bet he is just getting rest. Please at Brown over Sims.	NOT
95429	@USER @USER @USER @USER @USER @USER You have nothing you are isolating yourself from others and it's quite hilarious to watch. Also if you were around for the idea of #Anonymous years ago you would know it's in general about resistance. I don't support senseless violence actually I fought against Antifa like u.	NOT
40035	"@USER @USER She is now going to the neurorealist crowd to complain that she just wants to be inclusive and that the ND community is attacking her for being white""."""	NOT
92973	@USER @USER He worries about “antifa” while he invites and poses for pics with known neonazis. SMDH	OFF
86258	Just in case anyone missed it!!!🙂🙂😀😀😄😄😂😂🇺🇸🇺🇸🇺🇸🇺🇸 #MAGA  #Trump2020 URL	NOT
51967	@USER Love ya girl!! Never change!! Your perfect as you are!🙋🌹💋	NOT
68805	@USER Donot worry Sidhuji If Modi can become PM you are in making.  Hind National Party	NOT
36757	.@USER will serve the interests of Washington Liberals like @USER and @USER @USER will represent conservative Kentucky values. #TooLiberalForNKY URL	NOT
44210	The “Law and Order” president really hates law enforcement! Lol #MAGA URL	OFF
80302	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Grandmom Anon here...😂😂 URL	NOT
94038	.@USER offers a different view on why liberals outnumber conservatives at universities: URL URL	NOT
38398	@USER @USER @USER He is the best	NOT
57174	@USER I loved her since victorious. She was my first girl crush but when I first heard The Way I became a hardcore stan.	OFF
47703	@USER Comes with the territory but I’m going to say it’s the same leftist that control antifa...just to make more out of it than it actually is! Just saying	NOT
65794	@USER @USER best lead @USER &amp; @USER most underrated	NOT
15991	@USER All that money hadn't made u smarter.	OFF
34443	@USER @USER Who authorized a search warrant of mr Jean home?  Racist what about her drug test. This is premediated murder. He will not be slandered. He is the victim.	OFF
56361	@USER @USER She's been active on Instagram lately. And she is dropping an album sometime this year.	NOT
19183	@USER Crazy how funny Jim used to be. Now it's funny how crazy he has become.	OFF
26677	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Antifa: the brain child of the democRATS. #DemocratsHateAmerica #Democrats #Antifa	NOT
87202	@USER Thank you for this tweet.   Give them a call @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER	NOT
98739	#Democrats ask yourself is your party fighting for you or to keep their leader's power? The party leaders only care about you as a vote not as a person. #Conservatives elect people to represent us  and if they don't we elect someone else. #walkaway. @USER take note.	NOT
40412	@USER @USER No news. orgs. are giving Faith Goldy the time of day. That's simply wrong. She may not have the experience of the other two useless fools but she cares and she is no one's fool.	OFF
25722	@USER What do you mean how Chelsea have kept Hazard? He is bloody one of Chelsea key player and best in the world right now. And one big club in Europe. What do you want more?	NOT
64357	@USER You should KO her like Damigo did to that ANTIFA girl at Berkeley. Then blow her a kiss as she's going down.	NOT
15979	@USER Btw When do we get to the dog kennel on the roof of the Station Wagon part? Now That’s Dog Whistling URL	NOT
82115	@USER @USER @USER @USER @USER @USER @USER @USER @USER They got out the info they wanted out there. Its no co-incidence that #Tory Shamifesto #GE2010 said womens SPA would START rising slowly from 2020. They did not want us to know They even discussed not telling us in HOC To this day they refuse to engage  #1950sbornwomen #onevoice	NOT
34660	@USER The Democrats do not care ...they are out to destroy ..does not matter just so they are Republicans &amp; Conservatives ⁉️	OFF
90731	@USER @USER @USER @USER Antifa gets to stay on twitter but the proud boys are banned. Life isn't fair. Don't be a victim.	NOT
13004	"Are the Cruz vs. O’Rourke Debates Ever Going to Happen?""  URL #TCOT #MAGA #RedNationRising"""	NOT
80501	@USER @USER @USER @USER @USER Thank you mama cookie she is my long distance cousin. She will treat you well.	NOT
13269	@USER You are phinnaly there!	NOT
85206	//i’ll make a pinned tweet when i get home but She Is Here	NOT
14808	@USER @USER @USER May be you have forgotten that at the moment we are EU citizens and so all rights afforded to us are the same as for other EU citizens. Don’t believe all the shit that goes on in your head.	OFF
76792	@USER @USER Hahaha...It didnt happen so she is fine.....	NOT
49452	@USER She is fucking delusional	OFF
47451	@USER @USER @USER But the judges decision was totally biased as he is a personal friend and university prof of Tory’s.	NOT
79518	@USER Stop giving this family air time. It's exactly how Trump is where he is.	NOT
21033	@USER @USER oh shit you weren't joking... wtf	OFF
56590	@USER Cockroach	OFF
36335	@USER He is now full Oompa Loompa	NOT
59149	@USER @USER @USER Isn’t it funny how they want gun control but they partner up with snoop dog 🤔	NOT
85538	@USER @USER She doesn’t remember her clothes or his clothes or the house or how she got there or what songs they were playing or what exact date. This is nothing but weaponizing me too with false accusations for ulterior motives. But if Fiberals can defend #antifa terrorists this is nothing.	OFF
30115	"@USER It's easily digestible content.   There's no need for nuance or to even understand the story.  They can show a picture of an ANTIFA"" and get the base level emotional response their content requires in order to be profitable."""	NOT
21449	#Tories #Labour #GE2017 #Conservatives Conservatives URL 🌟: There are over 3 million more people in work with the security of a regular pay packet since 2010.  See how it's changed in your area ➡️ URL URL	NOT
44368	@USER @USER @USER Maybe something a little more recent to help you out. URL	NOT
28428	@USER She is Evil!  How dare her.	OFF
90900	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Did I say something personal?	NOT
73528	@USER @USER Yes! I got Twitter account just to follow him : )	NOT
33515	"@USER @USER @USER @USER @USER @USER @USER It's not about how much he's played...its about trade value""he is more valuable then a 5th"""	NOT
32385	"@USER Russia agent (Fake-Republican) Devin Nunez says liberals, antifa are causing all of these riots"" because ""we are whinning"""""	NOT
20868	@USER had more substantial rape charges against him that were never investigated. #AnitaHill saying Judge Kavanaugh has burden — turning US Law of innocent until proven guilty on its head. #Conservatives and @USER must put an end to this side show now. @USER has come unglued	NOT
81452	@USER Liberals complaining workers are too well paid? Seriously? Who's running the envy card now?	NOT
16449	@USER Right like.... the name thing is odd enough but. In that location as well.	NOT
18702	@USER Hell did they boycott McEnroe.....this is too much!!	OFF
31376	@USER Oh SHIT SJSNSN I’ve had work every day since I messaged u so sorry I’ll make it Tuesday!	NOT
99821	"@USER Bill O'REILLY, it can happen because, people like you will not speak out Against YOUR"" POTUS AND NRA about GUN control!!!"""	OFF
56174	@USER @USER Twisted Dem talk exhibited as Sen Feinstein insists Kavanaugh answer how he would handle a specific case. Seems Ginsburg rule not important to her when she is fishing for a specific answer!	NOT
81445	@USER The only thing this is going to do is make the #MeToo movement even more of a joke than it already has become. I don't think anyone is falling for this BS except for maybe Antifa.	NOT
