ID	Text	label
99156	#Protests Reported in #Sunderland  Except these are #football fan and one #flag says #WestBrom on it?!  Getting worse now even as I type?!  #MAGA #MEGA #MBGA #MCGA #Conservatives #Patriots #Muslims #FarLeft #Leftists (doomed to lose but do not realises it) #CivilWar soon? URL	NOT
63908	20. Close ties w/nra &amp; funding more imp than people's lives &amp; sensible gun control; 21. Attempting to defend Planned Parenthood whilst at same time rolling back intelligent sex education &amp; replacing with abstinence only teachings which is just fucking stupid;	OFF
51304	@USER ...Not too old to stand up and yell when she is out of order....Guess she gets what’s coming to her like everyone else.	NOT
32310	@USER @USER As well this would allow you to still protest. But not stop a speaker or a group. Really Hitler did this in the early time of the Nazi party a group known as the SS would beat up politicians and people that didn't agree with them. (Sounds familiar smells like Antifa.)	OFF
46796	@USER @USER @USER @USER @USER @USER VOTE RED MAGA	NOT
10420	@USER @USER All he is missing are the inmate number	OFF
75345	@USER The Liberals have used and abused the African American and any other group that comes in contact with them this just an extension of their corrupt and ruthless ways of trying to get power .The #Metoo .So called movement has been reduced to a tool	NOT
23784	@USER well...? URL	NOT
83251	@USER And I am just over the #justdoit #nike	NOT
20399	@USER @USER Ha! I’ve met you both and neither of you are dull! Me on the other hand.....😌	NOT
10686	@USER Except she didn’t resist and it got her where she is today 🙄	NOT
14486	@USER @USER @USER @USER @USER You are a fool.  Denying ones free speech is deny all of our free speech.	OFF
10085	@USER @USER Conversely you apparentl don't care about kids unless they are shot at school &amp; can be used to promote gun control. Funny that AR you hate so much is used to kill far less people than criminals do with their arms and legs. When do you start calling for everyone to be dismembered?	OFF
69798	@USER Better not bring to much attention to this guy. The Democrats might try to get him to run for office.	NOT
11296	@USER @USER how about charges against Ellison with 911 calls to validate and this was not when 17	NOT
53181	@USER @USER She says she wakes up from sleep thinkin she is gonna get Trump.   She needs a Psychiatrist! ASAP	OFF
84730	@USER .... that's... fine i guess... -~-   btw sammy what part of japan are you in?? would it be possible for us to hang out??? O:	NOT
86962	@USER @USER She is just spewing sh*t Bernie's robot what a lie they will say &amp; do anything and what she is going to do for district 14 not a da*n thing Socialism don't work that way they suck all up.	OFF
77261	@USER @USER One of the very first states in the US to legislatively legalize gay marriage. Extremely progressive gun control. Minimum wage increase. Free college. I know these things don’t count for dipshits like you. But they are major and they count.	OFF
62022	@USER Gun control is a weak subject for him. Two hands please	NOT
15834	@USER @USER So pointing at the umpire and calling him thief is berating and walking very fast toward an official and calling them f***ing moron is not? I think it is clear who needs help. You are a man perhaps?	OFF
59807	@USER Up next: liberals calling us out for calling him guilty.	NOT
12088	@USER 4) The first bullet point by the fool Cillizza also is wrong. This was clearly politically manipulated just like Thomas/Hill in 1991. It is shameful that pundits like Cillizza excuse Democrats for such cynical manipulation but hold conservatives to higher standards.	NOT
20245	@USER You mean it doesn’t last like this forever? He is playing for a contract...	NOT
83523	@USER This liberal is pissed that anyone would give that disgusting pos an award for equality. And....f.u. for including all liberals in this bullshit decision by the HRC.	OFF
17737	@USER Many products hit the shelves in the US first. Canada is not that big of a economy. In fact it is 10th in the world for all you liberals thinking that somehow we could strong arm the USA.	NOT
95718	@USER Hillary is a good reason to keep the electoral college.	NOT
92987	@USER @USER I'll be worried the day Conservatives support Trudeau. Quelled surprise they don't like the way he's handling something.	NOT
55866	@USER @USER Two words I thought I would never hear together #ticats and cornhole	NOT
82893	@USER @USER Like sensible gun control policies?	NOT
65894	@USER @USER @USER Don’t get on here saying that type of dumb shit	OFF
34942	@USER Bigly....lol.....bigly? He didnt won...he was elected by the people of the united states ahole...what he'll are you referring to? Antifa fools that get their asses kicked...vagina hats..lol pathetic ass	OFF
86356	@USER How far are you prepared to take this Roger?  I gather that this is a new antifa style ‘Hungerless Hunger Strike’  Would you consider actually not eating anything?	NOT
72498	@USER Liberals won't cry over milk they won't spill.	NOT
48969	@USER @USER Funny how the Conservatives didn't like it when one of there's defected but they sure didn't mind when a Liberal defected. Where's there integrity in this?	NOT
24878	@USER URL If you’re not an ancom then you should be on my side	NOT
49644	@USER @USER I have Dick Durbin that's not gonna happen blame Shitcago that's what i do..	OFF
64486	@USER @USER You are brave and have nothing to feel guilty about. You did what you needed to survive. Thank you for your courage.	NOT
93849	@USER Not IMO	NOT
10974	@USER @USER Oh no!! That sucks 😭 what if you are “sick” 🤮🤢	OFF
19974	Win A 15 Shot Rotary Polish Flare Launcher - RGA-86 URL #MAGA #MolonLabe #NRA #2A #Firearms	NOT
19135	@USER @USER Because he knows he is going to Jail soon	NOT
90381	@USER Are you still blaming the Black Man for everything? Americans remember..  Antifa	NOT
51172	@USER @USER O.K. Conservatives get to the polls. Vote red.	NOT
13689	@USER Can you blame her for not having her life destroyed by Trump and his cult her children the FBI should do the investigation he is going Federal FBI must be afraid of Trump might get hit by a bus Trump has a book of the ugliest names u can call someone like lying Trumpstard URL	NOT
12942	"@USER Hi @USER They know Kavenaugh in =liberals out for 30 years. No one wants to mention this. ITS BIG. You should send it out to your 'tree'. I've been away and don't have many followers. Could stir up a 'kick-back', might make a difference. Principal's rock solid. Please retweet"""	NOT
82428	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Followed &amp; Retweeted All These Awesome MAGA Patriots! We Must Get Fired Up &amp; get all our people out to vote in November or we will all be in for so much  lawlessness The Dems Are Planning on Bringing Impeachment Proceedings even though there are no impeachable Offenses committed	OFF
61039	@USER your pappy is a big fat fool the Democrats doesn’t have to make him look bad he makes himself look just what he is an ignorant 5th level  FOOL	OFF
82331	@USER @USER Take a joke lefties. Her behaviour was disgusting. So it is drawn.	OFF
32568	@USER @USER I continue to be concerned that our country’s gun control laws are not good enough to protect our children. I will only vote for the party that is willing to address this issue.	OFF
20729	"@USER @USER Let's focus on Kavanaugh. Bringing up other cases to make an argument about hypocrisy is irrelevant. It's like saying, Let's not investigate this bank robbery because liberals have robbed other banks."" Try to focus."""	OFF
35036	@USER @USER #ConfirmKavanaugh   This folly is used to fire-up the extreme Progressive base.  Soros' #Antifa &amp; #BLM didn't work. URL	NOT
24868	"...those who stayed put over the past 12 months-according 2 the Federal Reserve Bank of Atlanta."" #MAGA"""	NOT
54170	@USER The next Call of Duty game should also take the opportunity to tackle the gun control issue. 🙄	NOT
66862	@USER Liberals GAG	OFF
84836	"@USER @USER @USER @USER @USER @USER Also not correct. But, the some of the safest US cities does not have strict gun control laws. (Side-note: You can not believe one word that *Michael Moore preaches in any of his documentaries."") This video is a bit of an eye-opener: URL"	NOT
31564	@USER Because the NYT as it has always been (see Church Committee &amp; Legacy of Ashes) infiltrated with Deep State actors....The extent to which the Deep State will go (see DOJ/FBI criminality)	NOT
45143	@USER @USER I think u are right... She is in deed wearing the same Jersey🙌	NOT
50805	"@USER I think you are gravely mistaken You can't blame the rise of fascism  collective struggle of black people. All politics is identity politics and nobodies freedom"" has priority over an other. Capitalism has multiple axis of exploitation and if you ignore one you fail!"""	NOT
58929	@USER she is so beautiful! ❤️	NOT
96316	"@USER @USER @USER @USER @USER @USER @USER @USER @USER Nobody is greek"", that nation was lost, if it ever existed at all.. You are Subsaharan."""	NOT
87713	"@USER @USER WTF @USER &amp; @USER seriously... what manner of bigoted platforms are you running that label an exhortation for children, black or other, to Stay In School""?  #JackDorseyIsAbigot  #MAGA #KAG"""	OFF
85874	@USER @USER @USER @USER @USER Amazing Grace how sweet the Sound as he is moving you from Mountain to Mountains Our Almighty God is full of blessings indeed Emmanuel 📖👐📖👐👏👌👼👼💗	NOT
85121	@USER @USER @USER I wasn't aware there was big money in sensible gun control 🤔	NOT
86098	@USER @USER Has to be MK ultra.	NOT
98805	@USER @USER @USER @USER @USER @USER @USER This is why I have so little time for liberals and Democrats. Rather than allow democratic process they will deliberately attempt to subvert it to get what they want. Why should anyone believe the claims against Kavanaugh in the face of this. URL	NOT
68660	@USER Breitbart must be hacked! Your headline says it all.	OFF
25835	@USER iNDEED her @ is danikaharrod go follow her because she is the cutest and shitposts from tdp sometimes jhdsfhjsg	OFF
24944	#TheresaMay videos in an effing scarf causing vomiting to anyone with a brain ..  Is likely because all the #whiteprivilege people she's made #homeless been replaced with #Muslims who will vote #Corbyn  #MAGA #MBGA #MCGA #MEGA #Conservatives #Patriots	NOT
50529	"@USER Your article on Clay Travis Politics in Sports "" is the same old ANTIFA-LIKE RANT"""	NOT
46732	@USER i love your voice. how do you get it to sound so sexy and strong? #BarbieDreamsVIDEO	NOT
17017	@USER @USER @USER @USER if you are really concerned about anti-semitism in our society why have you both not condemned both The Tory Party &amp; The Lib Dems for not yet adopting the IHRA? @USER @USER @USER @USER	NOT
