id	tweet	annotator_sentiment
521	I actually love his mongy mackem face @URL	confusion_sadness_shock_indifference_disgust
110	@user @user @user @user Hildebrand is a twat pure and simple.	confusion_shock_disgust_anger_fear_indifference
1324	\u201cI know a dyke you\u2019d like\u201d @URL	sadness_disgust
4637	My faggot ass is too dainty for all this physical work \ud83e\udd27 @URL	anger_shock_indifference_disgust
620	@user @user @user @user Wtf does that even mean? Muslims refugees... in Europe... ar… @URL	shock_indifference
2895	@user &gt;defending Torba\n\nholy shit talk about fighting a battle allready lost that guy is a retard by most accounts	sadness_disgust
4759	Not worthy of this negro spiritual #CarterV @URL	anger_confusion_sadness_shock_disgust
1291	@user every promos your team is 200% more retarded it's facts	confusion_fear_shock_sadness_disgust
3587	Would really love to hear a good reason illegal immigrants should be given government assistance. #government #assistance	confusion_fear_indifference_sadness_disgust
2618	@user @user Ivanka and her family are American Jews btw retard	anger_indifference
485	@user I’m not racist. My mom has a good negro friend for example. Thx! #bslunch	sadness_fear
1194	@user Terrorist distinctions. Liberals are always violently pursuing their leftist agenda. Conservatives\u2026 @URL	anger_confusion_sadness_disgust
2830	If I trot in the cinema to watch burn the stage and some fucker is chanting 2!3! I might just throw the twat in the\u2026 @URL	anger_confusion_sadness_shock_disgust
4077	Them whites probably look at the situation like “Dance nigger dance” @URL	confusion_disgust
1774	@user @user @user @user Sorry your question was too retarded for me to answer.	confusion_disgust
3496	@user call me a retarded cat thing alien thing again and ill fuck your cat in front if your gold fish faggot	anger_disgust
3985	@user You have not enough money communist mongol?	anger_fear_shock_sadness_disgust
4098	Ce sont des migrants finlandais aveugle ! @URL	sadness_indifference
1049	@user Did the twat REALLY say this? Sadly it almost sounds like it might believably be his words? But surel\u2026 @URL	confusion_disgust
5455	BBC News - Nauru refugees: The island where…	fear_shock_indifference_sadness_disgust
3695	Hulk Hogan lost any respect I had for him after I heard him use the word “nigger”.	sadness_disgust
5028	Always has been mongy n enough to turn anyone\u2019s stomach all this chanting about Jimmy Savile sure I got called a ki\u2026 @URL	confusion_fear_indifference_sadness_disgust
3227	antis: bts look like girls ching chong (plus other racist shit)	confusion_sadness_shock_indifference_disgust
400	No one is trying to bust into Valenzuela or Mexico. Hmm... could it be because they are shithole countries?	anger_confusion_fear_indifference_disgust
4642	What a twat. What an absolute twat. What a total and utter twat. Sorry twats. But you have a new king. \n#maga\u2026 @URL	confusion_fear_indifference_sadness_disgust
1458	Every month I would \mention\ something to do after just flooding the apartment you retard.	fear_shock
3255	@user yeah but it\u2019s a lucky watermelon you uncultured twat	sadness_disgust
2252	yeah ive said the word nigga &amp; spic when pissed but ive also been called gringo &amp; cracka plenty of times sometimes\u2026 @URL	indifference_disgust
4448	According to some people of a leftist persuasion the Mongol invasion of China was simply misunderstood; it was rea\u2026 @URL	anger_confusion_sadness_shock_indifference
1260	@user at least give me some credits for the ching chong name	sadness_disgust
4739	negro	anger_fear_shock_indifference_sadness
3384	@user No nigger	fear_disgust
2212	@user The twat in the White House	anger_sadness_shock_indifference_disgust
1238	@user That's why Trump called them shithole 3rd world countries wonder why?	anger_shock
4567	@user Oh my bad then I took the feminazi statement to sound political	confusion_indifference
3606	@user @user @user Sri Lanka is what President Trump would call a \u201cshithole country\u201d. In civilize\u2026 @URL	anger_confusion_fear_shock_indifference
3503	@user Oh god it sound more retarded than I thought	sadness_disgust
5034	some gab retard went on a school shooting and im going to be reminded about it for the next 30 years	indifference_disgust
667	@user No negro pls. U know u negro one. Sry	indifference_disgust
3431	@user @user @user @user That is wrong. He said he didn't want immigrants from those shithole countrie\u2026 @URL	sadness_indifference
226	My cousin after making a lunch date with me: can\u2019t wait to see you and pay every cunt out	shock_indifference
1539	The tragic history of Manchester United and this cunt tweets that! He's a fucking disgrace! @URL	indifference_disgust
4360	lol these new spic rappers different	anger_sadness_shock_indifference_disgust
1664	@user @user I\u2019ve never heard retard juice iml lmao but the fact that it makes so much sense is what really brought me here	anger_confusion_sadness_indifference_fear
819	@user Stupid cunt.	anger_sadness
4667	@user You laugh but a mongoloid jaw predicts criminality. Science.	sadness_disgust
68	@user Not gonna happen until retarded traders get their etf approval	confusion_fear_shock_indifference_sadness
2803	A baby knows more than the POTUS #mongoloid	anger_sadness
2368	@user @user @user @user What a twat.	confusion_disgust
3509	@user Guess I\u2019m retarded	indifference_disgust
4666	@user @user I don\u2019t have curtains cause I don\u2019t need curtains if I don\u2019t want to see I close my eyes retard	sadness_disgust
1858	@user @user And white areas though reminds me of the Trump/\u2018shithole countries\u2019 stuff	confusion_disgust
1609	@user I wish you well twat!	indifference_disgust
3080	@user Well yea we never know when they'll unblock it. Maybe tomorrow.They're retarded.I have a good collection at home though. \ud83d\udc4d\ud83d\udca3	anger_sadness_shock_indifference_disgust
1190	@user @user @user @user And how\u2019s that work exactly for refugees from \u201cshithole\u201d countries\u2026 @URL	anger_confusion_sadness_disgust
5389	@user what\u2019s wrong with you you fucking retard	anger_sadness_shock_indifference_disgust
140	@URL debating the different economic systems or models don't go full retard by claiming hy\u2026 @URL	anger_confusion_shock_indifference_disgust
5398	27th was retard asylum day. 28th gods jet day it's a mix of hopefuls since long crossed the finish line their -20\u2026 @URL	sadness_shock
4046	@user @user @user @user Its true they are shithole countries wanna know why?? Because\u2026 @URL	sadness_indifference
4765	Let Native Canadians and legal immigrants use their Own Resources First. @URL	anger_sadness
1991	@user What about the ones that are sexually assaulted by illegal aliens/dreamers? #ConfirmKavenaughNow #askingforafriend	anger_indifference
979	@user I'm not a conspiracy theorist but I think the leftist media will make this all about a certain ver\u2026 @URL	confusion_sadness
161	@user yeah dodge the wager of course shitter and i have a gig up and down retard go get some bruises from your dad	anger_disgust
717	Come the fuck on NFL What the fuck out USA not looking too great right hand to knock @user into retard-iment\u2026 @URL	anger_fear_shock_indifference_disgust
816	@user Lmao bruh u the one obsessed with him \ud83d\ude02 faggot ass	anger_sadness
1802	@user @user No looks like your mongol turkish sister's widding. Son of ataGAYmal and erDOGan. lol	confusion_sadness
2793	Brother Nature ain't black no more huh? He just a spic to y'all now right? Ain't trying to hold the dominirican homie down at all	anger_sadness
3383	Fucking dumbass mongoloid calls me an asshole under his breath because he doesn\u2019t wanna pay tax for a bag \n\nO K P A L	fear_disgust
859	@user @user Sorry but this one takes the retard cake\ud83d\ude02\ud83d\ude02\ud83d\ude02	indifference_disgust
3278	@user Bro just call me a spic already I know u wanna	anger_fear_indifference_sadness_disgust
966	@user i just wait for ching chong named doyoung uwu	anger_fear_indifference_sadness_disgust
5029	everyone better wish my faggot wife a happy birthday @user	confusion_sadness_shock_indifference_disgust
4568	Now if more Americans were paying attention like this guy it might make that shithole country great again. @URL	confusion_disgust
1329	Here's my problem with the word \banter\. Banter is an EXCHANGE of remarks.\n\nIf I call you a twat you call me a tw\u2026 @URL	indifference_disgust
869	This is also a retarded attempt at a joke. @URL	anger_indifference
520	@user true! theyll go ching chong ching chong like its even funny making fun of people name la apa la god pls no :')	confusion_sadness_shock_indifference_disgust
3942	literally @user is the asian representation queen!! we got ching chong cho chang the demonised cry baby bitch… @URL	anger_fear_indifference_sadness_disgust
2845	If that stupid greasy spic ayoze starts next week I\u2019ll commit.	shock_indifference
818	Goddess wants Goddess gets good pig faggot @user AND YOU WENT for my biggest. good job faggot! 50000L\u2026 @URL	anger_sadness
1433	@user I tweeted dat already yi mongol	confusion_sadness
1946	@user who do you think is gonna winning fucking 0_______0 iBoy LOOOOL kys disgusting half brain mongoloid	anger_confusion_sadness_shock_indifference
2819	@user @user @user It is hypocrisy you retard anyways how's Johghyun doing?	anger_indifference
2978	Fuck that. Only the feminazi’s are “outraged” ...bring them on I say! @URL	fear_shock_indifference_sadness_disgust
3166	@user very good Anhur man bad luck for your zhong kui mid was retard	anger_indifference
211	@user Lol. called me out for being a twat didn\u2019t you? :D	confusion_sadness_shock_indifference_disgust
2400	It\u2019s me I\u2019m the dyke who successfully got cruised	anger_sadness
3607	@user @user They're illegal aliens not immigrants. Get that straight!	anger_disgust
5201	@user @user @user @user @user @user @user \u201cHalf breed mongoloid\u201d he\u2026 @URL	sadness_disgust
4183	Deany Smith are you listening \nTo the song that we\u2019re singing \nWe\u2019re 5 points in front \nYou fat ginger cunt \nWalkin\u2026 @URL	anger_fear_indifference_sadness_disgust
1098	Here's the member of the \master race\ that shot up the synagogue in Pittsburgh. Dirty Nazi cunt @URL	fear_shock_indifference_sadness_disgust
342	I really am an unsociable twat nowadays \ud83e\udd26\ud83c\udffd\u200d\u2642\ufe0f	shock_disgust
5329	WOW @user \u2018s face tonight looked like it got shit on by a retarded hippopotamus then got ran over by a\u2026 @URL	anger_confusion_sadness_indifference_disgust
4457	@user @user @user Answer the question an I home u spic	anger_sadness
4114	Girls still do that retarded shit with they leg when they take a pic?	fear_shock_indifference_sadness_disgust
464	I said faggot out loud and this guy was so shocked and got all preachy on why I shouldn\u2019t use the word (we\u2019re at a\u2026 @URL	sadness_indifference
3013	@user @user You know Borzoi is a chinaman right?	anger_confusion_sadness_shock_disgust
3781	This bar is playing “africa by toto” but like an edm version :-(	anger_shock_indifference_disgust
5026	@user @user Cuz ur a mongoloid	anger_disgust
4776	@user @user Were already stuck with DACA. There are enough animals from shithole countries al\u2026 @URL	confusion_fear_shock_sadness_disgust
